smiles,Mol ID,canonical_smiles
COCC1=NN=C2CC3CCCC(CN12)N3C(=O)C1=CC(C2=CC=C3OCCC3=C2)=NO1,MOL_130,COCc1nnc2n1CC1CCCC(C2)N1C(=O)c1cc(-c2ccc3c(c2)CCO3)no1
COC1=CC=CC=C1[C@H](C)NC1=C2C=NN(C)C2=NC(NCC2=C3N(C)C=CN3N=C2)=N1,MOL_131,COc1ccccc1[C@H](C)Nc1nc(NCc2cnn3ccn(C)c23)nc2c1cnn2C
CC1=NN2N=C(C3=CC=NC(N)=C3)C=CC2=N1,MOL_132,Cc1nc2ccc(-c3ccnc(N)c3)nn2n1
CN(C)C(=O)C(=O)NCC1=NC(C2=NC(C3=CNC4=CC=C(Br)N=C34)=CS2)=CS1,MOL_133,CN(C)C(=O)C(=O)NCc1nc(-c2nc(-c3c[nH]c4ccc(Br)nc34)cs2)cs1
Cc1nc(-c2cc(N)c3cc[nH]c3c2)ccc1N,MOL_134,Cc1nc(-c2cc(N)c3cc[nH]c3c2)ccc1N
CC1=NC(C2=CNC(C(=O)N3CCCC3C3=CN(CC4=NC=CC=N4)N=N3)=C2)=CS1,MOL_135,Cc1nc(-c2c[nH]c(C(=O)N3CCCC3c3cn(Cc4ncccn4)nn3)c2)cs1
COC(=O)C1=CC(C(C)(C)NC(=O)C2=CSC(C3=CC=C(OC)C=C3)=N2)=NN1,MOL_136,COC(=O)c1cc(C(C)(C)NC(=O)c2csc(-c3ccc(OC)cc3)n2)n[nH]1
COC(=O)C1=NC(C(=O)N2CC3CC2(C2=CN(C4=CC=C5OCCC5=C4)N=N2)CO3)=CS1,MOL_137,COC(=O)c1nc(C(=O)N2CC3CC2(c2cn(-c4ccc5c(c4)CCO5)nn2)CO3)cs1
CNC1=C(C2=NC(C3=CC=CC=C3)=CS2)N=C2C=CC(F)=CN12,MOL_138,CNc1c(-c2nc(-c3ccccc3)cs2)nc2ccc(F)cn12
COC(=O)CC1CN(C(=O)C2=C3C(C)=NOC3=NC(C3=CC(F)=CC=C3F)=C2)CCO1,MOL_139,COC(=O)CC1CN(C(=O)c2cc(-c3cc(F)ccc3F)nc3onc(C)c23)CCO1
O=C1CCC(C2=CSC(NC(=O)C3=CSC(C4=CC=C(O)C=C4)=N3)=N2)CC1,MOL_140,O=C1CCC(c2csc(NC(=O)c3csc(-c4ccc(O)cc4)n3)n2)CC1
CCOC(=O)C1=CSC(C2=CC=CC(CNC(=O)C3=C4N=C(C)NC4=CC=C3)=C2)=N1,MOL_141,CCOC(=O)c1csc(-c2cccc(CNC(=O)c3cccc4[nH]c(C)nc34)c2)n1
O=C(CN1C=CC=NC1=O)N1CCC[C@H](C2=CSC(C3=CC=C4C=CC=CC4=C3)=N2)C1,MOL_142,O=C(Cn1cccnc1=O)N1CCC[C@H](c2csc(-c3ccc4ccccc4c3)n2)C1
CNC1=CC=NC(CNC2=NC3=CC=CC=C3C(N3CCCC(C4=CNC5=NC=CC=C45)C3)=N2)=C1,MOL_143,CNc1ccnc(CNc2nc(N3CCCC(c4c[nH]c5ncccc45)C3)c3ccccc3n2)c1
O=C(NC1=C(C2CC2)N(CC(F)(F)F)N=C1)C1=CC(C2=CC=C3OCCC3=C2)=NO1,MOL_144,O=C(Nc1cnn(CC(F)(F)F)c1C1CC1)c1cc(-c2ccc3c(c2)CCO3)no1
COC(=O)C1=CC(C2CN(C(=O)C3=CN(C4=CC(Cl)=CC=C4)C(=O)C=C3)CCO2)=NO1,MOL_145,COC(=O)c1cc(C2CN(C(=O)c3ccc(=O)n(-c4cccc(Cl)c4)c3)CCO2)no1
CC1=CC(C(=O)N2CCC3(C2)CN(C2=NC(C4=CC=NN4C)=CC=N2)CC(C)O3)=CNC1=O,MOL_146,Cc1cc(C(=O)N2CCC3(C2)CN(c2nccc(-c4ccnn4C)n2)CC(C)O3)c[nH]c1=O
CC1=C(C2=CC=CC=N2)OC(NC(=O)C2=CSC(C3=CC=CN=C3)=N2)=N1,MOL_147,Cc1nc(NC(=O)c2csc(-c3cccnc3)n2)oc1-c1ccccn1
OC1=NC(C(F)(F)F)=NC2=C1C(C1=CNC3=NC=CC=C13)=NN2,MOL_148,Oc1nc(C(F)(F)F)nc2[nH]nc(-c3c[nH]c4ncccc34)c12
CC1=NC(C)=C(C2=CSC(C3=CC=CN3)=N2)S1,MOL_149,Cc1nc(C)c(-c2csc(-c3ccc[nH]3)n2)s1
CC1=CC(Br)=CC2=C1NN=C2C(=O)NC1=NC(C2=CN(C)N=C2)=CS1,MOL_150,Cc1cc(Br)cc2c(C(=O)Nc3nc(-c4cnn(C)c4)cs3)n[nH]c12
CN1C=NC(C2=CSC(CC3CCN(C(=O)C4=CC=CC5=NC=C(Br)N45)CC3)=N2)=C1,MOL_151,Cn1cnc(-c2csc(CC3CCN(C(=O)c4cccc5ncc(Br)n45)CC3)n2)c1
COC1=CC=C(NC2=NC(C(=O)N3CCOC(C4=NNC(CO)=N4)C3)=CS2)C=C1,MOL_152,COc1ccc(Nc2nc(C(=O)N3CCOC(c4n[nH]c(CO)n4)C3)cs2)cc1
CC1=NN(C)C(C)=C1C1=NNC(C(=O)NC2=CC3=CC=CN=C3C3=NC=CC=C23)=C1,MOL_153,Cc1nn(C)c(C)c1-c1cc(C(=O)Nc2cc3cccnc3c3ncccc23)[nH]n1
CC1=CC2=C(C=C1C)NC(NC(=O)C1=NN(C)C(C3=CC=C(Cl)C=C3)=C1)=N2,MOL_154,Cc1cc2nc(NC(=O)c3cc(-c4ccc(Cl)cc4)n(C)n3)[nH]c2cc1C
CC1=C(C)NC(C(=O)N2CCC(F)(C3=CN(C4=CC=C5OCCC5=C4)N=N3)C2)=C1,MOL_155,Cc1cc(C(=O)N2CCC(F)(c3cn(-c4ccc5c(c4)CCO5)nn3)C2)[nH]c1C
FC(F)(F)C1=NC=CC=C1C1=NOC(C2=NSC3=CC=CC=C23)=N1,MOL_156,FC(F)(F)c1ncccc1-c1noc(-c2nsc3ccccc23)n1
COC1=CC=C2OC(C3=CNC4=NC=C(Cl)C=C34)=CC2=C1,MOL_157,COc1ccc2oc(-c3c[nH]c4ncc(Cl)cc34)cc2c1
Cc1cccc(-c2ccc3nc(NN)sc3c2)n1,MOL_158,Cc1cccc(-c2ccc3nc(NN)sc3c2)n1
CC1=NC2=NC=NN2C(N2C[C@H]3CC[C@@H](C2)N3C(=O)C2=CSC(C3=CNN=C3)=N2)=C1F,MOL_159,Cc1nc2ncnn2c(N2C[C@H]3CC[C@@H](C2)N3C(=O)c2csc(-c3cn[nH]c3)n2)c1F
CC1=NC(C(=O)N2CCCC(O)(C3=CN(C4=CC=CC5=NC=CC=C45)N=N3)CC2)=CS1,MOL_160,Cc1nc(C(=O)N2CCCC(O)(c3cn(-c4cccc5ncccc45)nn3)CC2)cs1
CCC1=CC=C2CN(C3=C4N=CN(C)C4=NC(N[C@@H](C)C4=CC=CC=C4OC)=N3)CCC2=C1,MOL_161,CCc1ccc2c(c1)CCN(c1nc(N[C@@H](C)c3ccccc3OC)nc3c1ncn3C)C2
CCOC(=O)C1=NNC(C2CN(C(=O)C3=CSC(C4=CC=CC=C4OCC)=N3)C2)=C1,MOL_162,CCOC(=O)c1cc(C2CN(C(=O)c3csc(-c4ccccc4OCC)n3)C2)[nH]n1
CCN1C=CN=C1C1=CN(C2=NNC3=NC(C(F)(F)F)=CC=C23)N=N1,MOL_163,CCn1ccnc1-c1cn(-c2n[nH]c3nc(C(F)(F)F)ccc23)nn1
CC1=CC(F)=CC(C2=CC=C3N=CN(C)C3=N2)=C1,MOL_164,Cc1cc(F)cc(-c2ccc3ncn(C)c3n2)c1
C1=CC=C(C2=CC=C(C3=NNC4=NC=CC=C34)S2)C=C1,MOL_165,c1ccc(-c2ccc(-c3n[nH]c4ncccc34)s2)cc1
CSCC1=NC(C)=CC(NC[C@@H]2CN(C(=O)C3=COC4=CC=C(Cl)C=C34)CCO2)=N1,MOL_166,CSCc1nc(C)cc(NC[C@@H]2CN(C(=O)c3coc4ccc(Cl)cc34)CCO2)n1
CN1C=NC(C2CN(C3=C4C=CC=C(F)C4=NC(NCC4=NNC(=O)N4C)=N3)CCO2)=C1,MOL_167,Cn1cnc(C2CN(c3nc(NCc4n[nH]c(=O)n4C)nc4c(F)cccc34)CCO2)c1
CCCN1C(C2=CSC(C3=CC=CC=N3)=N2)=NC2=CC=CC=C21,MOL_168,CCCn1c(-c2csc(-c3ccccn3)n2)nc2ccccc21
C[C@@H](NC(=O)C1=CC=CC2=C1CCO2)C1=CSC(C2=CN(C3=CC=CC=C3)N=C2)=N1,MOL_169,C[C@@H](NC(=O)c1cccc2c1CCO2)c1csc(-c2cnn(-c3ccccc3)c2)n1
CC1=CC(C2=NC([C@H]3CCCN(C(=O)C4=C(CC5=CC=CC=C5)N(C)N=C4)C3)=CS2)=NO1,MOL_170,Cc1cc(-c2nc([C@H]3CCCN(C(=O)c4cnn(C)c4Cc4ccccc4)C3)cs2)no1
CCC1=C(C2=CC=CC=C2)SC(C(=O)N2CCOC(C3=CN(CC)N=C3)C2)=C1,MOL_171,CCc1cc(C(=O)N2CCOC(c3cnn(CC)c3)C2)sc1-c1ccccc1
NC(=O)C1=CC(F)=CC(C(=O)NC2(C3=CSC(C4=CC=C(F)C=N4)=N3)CCC2)=C1,MOL_172,NC(=O)c1cc(F)cc(C(=O)NC2(c3csc(-c4ccc(F)cn4)n3)CCC2)c1
NS(=O)(=O)C1(C2=CN(CC3CN(C(=O)C4=C5C=CN=CC5=CC(F)=C4)CCO3)N=N2)CC1,MOL_173,NS(=O)(=O)C1(c2cn(CC3CN(C(=O)c4cc(F)cc5cnccc45)CCO3)nn2)CC1
CCc1ccc(CC2CN(C(=O)Cn3cc4ccccc4n3)C2)c(O)c1,MOL_174,CCc1ccc(CC2CN(C(=O)Cn3cc4ccccc4n3)C2)c(O)c1
CNC1=C(C2=CSC(C3=NN(C)C=C3)=N2)N=C2C(C)=CC=CN12,MOL_175,CNc1c(-c2csc(-c3ccn(C)n3)n2)nc2c(C)cccn12
CC(C)(C(=O)O)N1C=C(C2=CC(C(=O)NC3(CC4=CC(Cl)=CC=C4)CC3)=CC=N2)N=N1,MOL_176,CC(C)(C(=O)O)n1cc(-c2cc(C(=O)NC3(Cc4cccc(Cl)c4)CC3)ccn2)nn1
COC1=CC=CC=C1C1=NC(C(=O)NC2=CC=CC=C2C2=NC(C3CC3)=NO2)=CS1,MOL_177,COc1ccccc1-c1nc(C(=O)Nc2ccccc2-c2nc(C3CC3)no2)cs1
CSC1=NC(C(=O)N2CCN(C3=CC(C4=CC=CC=N4)=NC=N3)CC(O)C2)=CS1,MOL_178,CSc1nc(C(=O)N2CCN(c3cc(-c4ccccn4)ncn3)CC(O)C2)cs1
COC1=CC=C(C2=NC(C(=O)N3CCN(C)C(C4=CC=C(F)C=C4)C3)=CS2)C=C1OC,MOL_179,COc1ccc(-c2nc(C(=O)N3CCN(C)C(c4ccc(F)cc4)C3)cs2)cc1OC
Cc1ccc2nc(-c3ccc(F)c(C)c3)ccc2n1,MOL_180,Cc1ccc2nc(-c3ccc(F)c(C)c3)ccc2n1
C[C@@H](N)C1=CC=C(C2=C(C(=O)N3CCOC(CN(C)C4=CC=CN=N4)C3)N=CS2)C=C1,MOL_181,C[C@@H](N)c1ccc(-c2scnc2C(=O)N2CCOC(CN(C)c3cccnn3)C2)cc1
CC1=CC=C(C2=NC(C(=O)N3CCC(C4=CNC5=CC=CC=C45)C3)=CS2)N1C,MOL_182,Cc1ccc(-c2nc(C(=O)N3CCC(c4c[nH]c5ccccc45)C3)cs2)n1C
CS1(=O)=NCC2=CC(C3=CNC4=NC=CC=C34)=CN=C21,MOL_183,CS1(=O)=NCc2cc(-c3c[nH]c4ncccc34)cnc21
COC(=O)C1=NN(C)C(C(=O)N2CCC(C3=CN(C4=CC=CC=C4)N=N3)C2)=C1,MOL_184,COC(=O)c1cc(C(=O)N2CCC(c3cn(-c4ccccc4)nn3)C2)n(C)n1
ClC1=CC=C2C(C3=CSC(C4=CC=NC=N4)=N3)=CNC2=N1,MOL_185,Clc1ccc2c(-c3csc(-c4ccncn4)n3)c[nH]c2n1
COC(=O)C1=CC(C(=O)N2CCC(NC3=NC=CC(C4=COC=C4)=N3)C(F)C2)=CS1,MOL_186,COC(=O)c1cc(C(=O)N2CCC(Nc3nccc(-c4ccoc4)n3)C(F)C2)cs1
O=C1C=NC2=CC=C(C3=CC=NN=C3)N=C2N1,MOL_187,O=c1cnc2ccc(-c3ccnnc3)nc2[nH]1
O=C(C1=CNC2=NC=NC=C12)N1CCCC(CC2=NC(C3=CC4=CC=CC=C4O3)=CS2)C1,MOL_188,O=C(c1c[nH]c2ncncc12)N1CCCC(Cc2nc(-c3cc4ccccc4o3)cs2)C1
COC1=CC=CC=C1CN1C=NC2=CC(C(=O)N3CCOC(C4=NC(C(C)C)=NN4)C3)=CC=C21,MOL_189,COc1ccccc1Cn1cnc2cc(C(=O)N3CCOC(c4nc(C(C)C)n[nH]4)C3)ccc21
CC1=CC2=CC=CC(C3=NNC(Cl)=C3)=C2C=N1,MOL_190,Cc1cc2cccc(-c3cc(Cl)[nH]n3)c2cn1
O=C1NC=CN1C1=CC(C2=CSC(C(F)(F)F)=N2)=CC=C1,MOL_191,O=c1[nH]ccn1-c1cccc(-c2csc(C(F)(F)F)n2)c1
ClC1=CC(C2=CN=C3OC=CC3=C2)=NN1,MOL_192,Clc1cc(-c2cnc3occc3c2)n[nH]1
CC1=CC=C(C2=CN=C(NC(=O)C3=CSC(C4=CN=CC=N4)=N3)S2)C=C1,MOL_193,Cc1ccc(-c2cnc(NC(=O)c3csc(-c4cnccn4)n3)s2)cc1
CCCCNC1=CC(C2=NNC3=CC=C(Cl)C=C23)=NC(N)=N1,MOL_194,CCCCNc1cc(-c2n[nH]c3ccc(Cl)cc23)nc(N)n1
CC(=O)N1CCC(C2=CSC(C(C)NC(=O)C3=CC=NC(C4=CC=CS4)=C3)=N2)CC1,MOL_195,CC(=O)N1CCC(c2csc(C(C)NC(=O)c3ccnc(-c4cccs4)c3)n2)CC1
CC1=CC=C(C)C(C2=CSC(NC(=O)N3CCC(C4=CN=CC=N4)C3)=N2)=C1,MOL_196,Cc1ccc(C)c(-c2csc(NC(=O)N3CCC(c4cnccn4)C3)n2)c1
COC1=CC=CC(C2=CC(C(=O)N3CCOC(CN4C=NC=N4)C3)=C(C)O2)=C1,MOL_197,COc1cccc(-c2cc(C(=O)N3CCOC(Cn4cncn4)C3)c(C)o2)c1
Cc1cc(-c2ccc3c(n2)CNC3=O)cc(C)c1N,MOL_198,Cc1cc(-c2ccc3c(n2)CNC3=O)cc(C)c1N
CC1=CC=NC(C2=CN(C[C@H]3CCC[C@H]3NC(=O)C3=CSC(C4=CC=C(F)C=C4)=N3)N=N2)=C1,MOL_199,Cc1ccnc(-c2cn(C[C@H]3CCC[C@H]3NC(=O)c3csc(-c4ccc(F)cc4)n3)nn2)c1
COC1=CC(C)=C(C2=CN=C(C3=CC=CC=C3)S2)C=C1N,MOL_200,COc1cc(C)c(-c2cnc(-c3ccccc3)s2)cc1N
CC1=CC=CN=C1CC(=O)NC(C1=NC(C2=CN(C)C3=CC=CC=C23)=CS1)C1CC1,MOL_201,Cc1cccnc1CC(=O)NC(c1nc(-c2cn(C)c3ccccc23)cs1)C1CC1
CC1=CC=C(C2=NNC(C(=O)N3CCC(C4=CN(CC5=CC=CC=N5)N=N4)C3)=C2)C=C1,MOL_202,Cc1ccc(-c2cc(C(=O)N3CCC(c4cn(Cc5ccccn5)nn4)C3)[nH]n2)cc1
CC1CC2=CC(C3=CC=C(CNC(=O)C4=CSC(C5=NC=CN5)=N4)C=C3)=CC=C2O1,MOL_203,CC1Cc2cc(-c3ccc(CNC(=O)c4csc(-c5ncc[nH]5)n4)cc3)ccc2O1
Cc1[nH]nc2ccc(-c3cc(N)nc(N)c3)cc12,MOL_204,Cc1[nH]nc2ccc(-c3cc(N)nc(N)c3)cc12
COC1=CNC(C(=O)N2CCCC(CN3C=C(C4=NNC5=CC=CC=C45)N=N3)C2)=CC1=O,MOL_205,COc1c[nH]c(C(=O)N2CCCC(Cn3cc(-c4n[nH]c5ccccc45)nn3)C2)cc1=O
CCC1=CC(C(=O)N2CCCC(C3=NC(C4=CC(OC)=CC(OC)=C4)=CS3)C2)=NN1,MOL_206,CCc1cc(C(=O)N2CCCC(c3nc(-c4cc(OC)cc(OC)c4)cs3)C2)n[nH]1
CCOC(=O)C1=CSC(N2C=C(C3=CC=C4OCCC4=C3)N=N2)=N1,MOL_207,CCOC(=O)c1csc(-n2cc(-c3ccc4c(c3)CCO4)nn2)n1
CCOC(=O)C1=C(CC)C(C(=O)NC2=NC(C3=CNC4=NC=CC=C34)=C(C)S2)=C(C)N1,MOL_208,CCOC(=O)c1[nH]c(C)c(C(=O)Nc2nc(-c3c[nH]c4ncccc34)c(C)s2)c1CC
CCC1=CC(CC)=NC(NC[C@H]2CN(C(=O)C3=CNC(C4=CC=NC=C4)=N3)CCO2)=N1,MOL_209,CCc1cc(CC)nc(NC[C@H]2CN(C(=O)c3c[nH]c(-c4ccncc4)n3)CCO2)n1
CC1=CC(C2=NC(C3(C)CCN(C(=O)C4=NOC(CC5=CC=CC=C5)=C4)CC3)=CS2)=NN1,MOL_210,Cc1cc(-c2nc(C3(C)CCN(C(=O)c4cc(Cc5ccccc5)on4)CC3)cs2)n[nH]1
Nc1ccnc2c1c(-c1ccccc1O)cn2C1CCC(O)C1,MOL_211,Nc1ccnc2c1c(-c1ccccc1O)cn2C1CCC(O)C1
CSC1=CC=C(C(=O)N2CCO[C@@H](C3=CN(C4=NC5=CC=C(F)C=C5S4)N=N3)C2)O1,MOL_212,CSc1ccc(C(=O)N2CCO[C@@H](c3cn(-c4nc5ccc(F)cc5s4)nn3)C2)o1
Nc1c[nH]c2ncc(-c3cc(F)nc(F)c3)cc12,MOL_213,Nc1c[nH]c2ncc(-c3cc(F)nc(F)c3)cc12
CC1=NC2=CC(C3=C(Cl)C(CN)=CC=N3)=CC=C2N1,MOL_214,Cc1nc2cc(-c3nccc(CN)c3Cl)ccc2[nH]1
COC1=CC=CC=C1C(CF)NC1=NC(C2=CC=CC=C2)=NC(NCC2=CC=C(CO)C=C2F)=N1,MOL_215,COc1ccccc1C(CF)Nc1nc(NCc2ccc(CO)cc2F)nc(-c2ccccc2)n1
CC1=CC(CN2C(C3=CNC4=NC(Cl)=CC=C34)=CSC2=NCCC(N)=O)=CC=N1,MOL_216,Cc1cc(Cn2c(-c3c[nH]c4nc(Cl)ccc34)csc2=NCCC(N)=O)ccn1
CN(C)C(=O)C1=CC=CC(C2=NNC3=NC=C(Cl)C=C23)=C1F,MOL_217,CN(C)C(=O)c1cccc(-c2n[nH]c3ncc(Cl)cc23)c1F
CCC1=CC(C(=O)N2CCO[C@@H](C3=CN(CC(=O)NC4=CC=CC=C4)N=N3)C2)=CC=C1Cl,MOL_218,CCc1cc(C(=O)N2CCO[C@@H](c3cn(CC(=O)Nc4ccccc4)nn3)C2)ccc1Cl
CC(=O)NC1=CN=CC(C(=O)NN=C2N=C(C3=CC=CN=C3)NC(C)=C2C)=C1,MOL_219,CC(=O)Nc1cncc(C(=O)NN=c2nc(-c3cccnc3)[nH]c(C)c2C)c1
COC(=O)C1=CC(NC(=O)C2=CSC(C3=CC=C(C)O3)=N2)=CC=N1,MOL_220,COC(=O)c1cc(NC(=O)c2csc(-c3ccc(C)o3)n2)ccn1
O=C(C1=CSC(C2=CC([N+](=O)[O-])=CC=C2)=N1)N1CCC2=C(C1)NC1=CC=C(F)C=C21,MOL_221,O=C(c1csc(-c2cccc([N+](=O)[O-])c2)n1)N1CCc2c([nH]c3ccc(F)cc23)C1
CCC1=CC=C(C2=CC=C3C=CC=NC3=N2)N1,MOL_222,CCc1ccc(-c2ccc3cccnc3n2)[nH]1
CC1=NNC2=CC(C(=O)N3C[C@@H]4[C@H](C3)[C@H]4C3=CN(CC4=C(C(F)F)OC=N4)N=N3)=CC=C12,MOL_223,Cc1n[nH]c2cc(C(=O)N3C[C@@H]4[C@H](C3)[C@H]4c3cn(Cc4ncoc4C(F)F)nn3)ccc12
CN1C(C2=CSC(C3=CC=CO3)=N2)=NC2=NC=CC=C21,MOL_224,Cn1c(-c2csc(-c3ccco3)n2)nc2ncccc21
CC1=CSC(NC2CCN(C(=O)C3=C(N)N(CC4=CC=CC=C4)N=C3)CC2)=N1,MOL_225,Cc1csc(NC2CCN(C(=O)c3cnn(Cc4ccccc4)c3N)CC2)n1
CC1=CC=C(C2=CN=C(C(=O)N[C@@H](C3=CSC(C4=CNC=N4)=N3)C(C)C)N=C2)C=C1,MOL_226,Cc1ccc(-c2cnc(C(=O)N[C@@H](c3csc(-c4c[nH]cn4)n3)C(C)C)nc2)cc1
NC(=O)C1=CNC(C2=NOC(C3=CC=C(F)C4=CC=CN=C34)=N2)=C1,MOL_227,NC(=O)c1c[nH]c(-c2noc(-c3ccc(F)c4cccnc34)n2)c1
CC1=CC(C(F)(F)F)=CC=C1C1=CC=NC2=C1C=CN2,MOL_228,Cc1cc(C(F)(F)F)ccc1-c1ccnc2[nH]ccc12
CN1C=C(C2=NC(C3=CCC4=NC=CC=C4C3)=CS2)C=N1,MOL_229,Cn1cc(-c2nc(C3=CCc4ncccc4C3)cs2)cn1
Cn1cnc2nc(-c3ccc4c(c3)CCO4)nc(O)c21,MOL_230,Cn1cnc2nc(-c3ccc4c(c3)CCO4)nc(O)c21
FC1=CN=C2NC=C(C3=CNC4=NN=CC4=C3)C2=C1,MOL_231,Fc1cnc2[nH]cc(-c3c[nH]c4nncc-4c3)c2c1
CC1=CC(C)=C(C2=CSC(C3=COC=C3)=N2)C=C1C,MOL_232,Cc1cc(C)c(-c2csc(-c3ccoc3)n2)cc1C
CC1=NC(C2=CC=CC=N2)=NC(N2CCCOC(CF)C2)=C1C,MOL_233,Cc1nc(-c2ccccn2)nc(N2CCCOC(CF)C2)c1C
CCC1=CSC=C1C1=NOC(C2=CSC(C3=NC=CN3)=N2)=N1,MOL_234,CCc1cscc1-c1noc(-c2csc(-c3ncc[nH]3)n2)n1
CC(C)C1=CC=C2NC(NC(=O)C3=CC=C(C4(C5=NNN=N5)CC4)C=C3)=NC2=C1,MOL_235,CC(C)c1ccc2[nH]c(NC(=O)c3ccc(C4(c5nn[nH]n5)CC4)cc3)nc2c1
CC1=CC(C2=CN(C3=CC=CC(N)=C3C)N=N2)=CN=C1C(=O)N1CCOC(CCC(=O)O)C1,MOL_236,Cc1cc(-c2cn(-c3cccc(N)c3C)nn2)cnc1C(=O)N1CCOC(CCC(=O)O)C1
CCC(=O)N1CCC(C(=O)N(C)[C@@H](C)C2=CSC(C3=NNC4=CC=CC=C34)=N2)C1,MOL_237,CCC(=O)N1CCC(C(=O)N(C)[C@@H](C)c2csc(-c3n[nH]c4ccccc34)n2)C1
CC1CN(C2=CC=C(C(=O)NC(C3=NC(C4=CC=CN=C4)=CS3)C3CC3)C=C2)CC(C)O1,MOL_238,CC1CN(c2ccc(C(=O)NC(c3nc(-c4cccnc4)cs3)C3CC3)cc2)CC(C)O1
CC1=CC(C2=C(C)C3=CC=CC=C3N2)=CC(N)=N1,MOL_239,Cc1cc(-c2[nH]c3ccccc3c2C)cc(N)n1
CS(=O)(=O)NC1=CC=C(C2=CSC(NC(=O)C3=CC=C4OCC(=O)NC4=N3)=N2)C=C1,MOL_240,CS(=O)(=O)Nc1ccc(-c2csc(NC(=O)c3ccc4c(n3)NC(=O)CO4)n2)cc1
CC1=NC(CN2C=C(C(C)(C)NC(=O)C3=CSC(C4=CC=C(F)C=C4)=N3)N=N2)=CS1,MOL_241,Cc1nc(Cn2cc(C(C)(C)NC(=O)c3csc(-c4ccc(F)cc4)n3)nn2)cs1
CNC(=O)C1=CC(NC(=O)C2=CSC(C3=CC=C(F)C=C3)=N2)=CC(C(=O)NC)=C1,MOL_242,CNC(=O)c1cc(NC(=O)c2csc(-c3ccc(F)cc3)n2)cc(C(=O)NC)c1
Nc1ccnc2c1c(-c1ccncc1)cn2C1CCCCC1O,MOL_243,Nc1ccnc2c1c(-c1ccncc1)cn2C1CCCCC1O
CS(=O)(=O)C1=CC=C(C2=CSC(C3(NC(=O)C4=NN(C5CCC5)N=C4)CC3)=N2)C=C1,MOL_244,CS(=O)(=O)c1ccc(-c2csc(C3(NC(=O)c4cnn(C5CCC5)n4)CC3)n2)cc1
CC1=CC=C(C2=NC(CNC(=O)C3=CSC(CC4=CC=CC=C4)=N3)=CS2)C(N)=N1,MOL_245,Cc1ccc(-c2nc(CNC(=O)c3csc(Cc4ccccc4)n3)cs2)c(N)n1
CSC1=NC=CC(NC[C@@H]2CN(C(=O)C3=CNC(C4=CC=CC=C4)=C3)CC(C)(C)O2)=N1,MOL_246,CSc1nccc(NC[C@@H]2CN(C(=O)c3c[nH]c(-c4ccccc4)c3)CC(C)(C)O2)n1
CNC1=NC2=CC=C(C3=CC=C(N)N=C3)C=C2N1,MOL_247,CNc1nc2ccc(-c3ccc(N)nc3)cc2[nH]1
O=C1N[C@H](C(=O)NCC2=CC(C3=NC(C4=NC=CC5=CC=CC=C45)=CS3)=CC=C2)CO1,MOL_248,O=C1N[C@H](C(=O)NCc2cccc(-c3nc(-c4nccc5ccccc45)cs3)c2)CO1
CCC1C(=O)NC2=CC=C(C(=O)N3C[C@H](O)[C@@H](C4=CN(CC5=NC=CS5)N=N4)C3)C=C21,MOL_249,CCC1C(=O)Nc2ccc(C(=O)N3C[C@H](c4cn(Cc5nccs5)nn4)[C@@H](O)C3)cc21
O=C(NC[C@H]1CCCO1)C1=CC=NC(C2=CN(C3=CC=NC(C(=O)O)=C3)N=N2)=C1,MOL_250,O=C(NC[C@H]1CCCO1)c1ccnc(-c2cn(-c3ccnc(C(=O)O)c3)nn2)c1
CCC1=CC(C(=O)N2CCOC(CC3=CN([C@@H](CC)C4=CC=CC=N4)N=N3)C2)=CC(=O)N1,MOL_251,CCc1cc(C(=O)N2CCOC(Cc3cn([C@@H](CC)c4ccccn4)nn3)C2)cc(=O)[nH]1
NC(=O)NCc1cc(CCC(=O)N2CCOCC2)cc2c1CCC2,MOL_252,NC(=O)NCc1cc(CCC(=O)N2CCOCC2)cc2c1CCC2
Nc1cc(-c2cc3cc(Cl)ccc3[nH]2)cc(N)n1,MOL_253,Nc1cc(-c2cc3cc(Cl)ccc3[nH]2)cc(N)n1
CC1=NC=CC=C1CCN1C(C2=CNC3=NC=CC=C23)=CSC1=NC1=CC(O)=CC=C1,MOL_254,Cc1ncccc1CCn1c(-c2c[nH]c3ncccc23)csc1=Nc1cccc(O)c1
CN1N=C2CCOCC2=C1C1=C(NCC2=CC(Cl)=CC=C2)N2C=CC(P(C)(C)=O)=CC2=N1,MOL_255,Cn1nc2c(c1-c1nc3cc(P(C)(C)=O)ccn3c1NCc1cccc(Cl)c1)COCC2
OC1=C(C2=NC(C3=CC=CO3)=NO2)C=NC2=NC=NN12,MOL_256,Oc1c(-c2nc(-c3ccco3)no2)cnc2ncnn12
c1ccc(-c2nc(-c3c[nH]c4ncccc34)n[nH]2)cc1,MOL_257,c1ccc(-c2nc(-c3c[nH]c4ncccc34)n[nH]2)cc1
CC1=CC(C2=NC(CC3CCN(C(=O)C4=CN=C5C(C)=CC=CN45)CC3)=CS2)=NO1,MOL_258,Cc1cc(-c2nc(CC3CCN(C(=O)c4cnc5c(C)cccn45)CC3)cs2)no1
O=C1NC2=CC(F)=CC(C3=CNC4=NC=C(Cl)C=C34)=C2N1,MOL_259,O=c1[nH]c2cc(F)cc(-c3c[nH]c4ncc(Cl)cc34)c2[nH]1
