smiles,Similarity,MW,LogP,HBD,HBA,TPSA,RotB
CC1CC(C2=CSC(C3=CC=CC(CNC(=O)C4=CC5=C(C=NN5)C(F)=C4)=C3)=N2)CO1,0.11206896551724138,436.51200000000017,4.647900000000004,2.0,5.0,79.9,5.0
CC1=NC2=CC(C3=NC=C4SC(N)=NC4=C3)=CC=C2N1,0.1111111111111111,281.344,3.1252199999999997,2.0,5.0,80.47999999999999,1.0
CC1=NOC=C1C1=CSC(C2=CC=C3CCCCC3=N2)=N1,0.1111111111111111,297.383,4.047320000000004,0.0,5.0,51.81,2.0
CC1=NC2=NC(C3=NNC4=CC=C(Cl)C=C34)=CC=C2O1,0.1111111111111111,284.7060000000001,3.727920000000001,1.0,4.0,67.6,1.0
CC(=O)C1=NC(C(=O)NC2=CC(C3=CC=C4CCCC4=C3)=NO2)=CS1,0.1111111111111111,353.403,3.7417000000000025,1.0,6.0,85.09,4.0
CCCOC1=CC=C(C2=NC(C(=O)N3CCC(C4=NNC(N)=N4)C3)=CS2)C=C1,0.1111111111111111,398.492,2.9289000000000005,2.0,7.0,110.02,6.0
FC(F)(F)CN1C=C(CN2C=CN=C2C2=CC=NC=C2)N=N1,0.1111111111111111,308.26700000000005,2.147199999999999,0.0,4.0,61.42,4.0
N#CC1=CC(C(F)(F)F)=CN=C1N1CCCC(CN=[N+]=[N-])C1,0.1111111111111111,310.283,3.4987800000000027,0.0,4.0,88.67999999999999,3.0
CC1=CC=C(C2=CSC(C3=CN(CC(F)(F)F)N=C3)=N2)C=C1,0.1111111111111111,323.343,4.544320000000003,0.0,3.0,30.71,3.0
CC1=CC=C(C2=CC=CC(NC(=O)C3=CSC(C4=NC=CN4)=N3)=N2)C=C1,0.1111111111111111,361.43,4.155920000000002,2.0,5.0,83.56,4.0
O=C1C(C2=NOC(C3=CSC(C4=CC=C(O)C=C4)=N3)=N2)=CC=CN1C1CC1,0.1111111111111111,378.4130000000001,3.729300000000002,1.0,7.0,94.03999999999999,4.0
ClC1=CC=CC(CC2=CSC(C3=NC=CN3)=N2)=C1,0.1111111111111111,275.764,3.777400000000002,1.0,3.0,41.57,3.0
COC(=O)C1=C(C)NC(C(=O)N(C)CC2=NC(C3=CC=C4OCCOC4=C3)=CS2)=C1C,0.1111111111111111,441.50900000000024,3.585040000000002,1.0,7.0,93.75000000000001,5.0
COC[C@H]1C[C@@H](CN=[N+]=[N-])N(C2=NC=NC(C(N)=O)=C2)C1,0.1111111111111111,291.31500000000005,0.7271,1.0,6.0,130.1,6.0
CC[C@@H](NC(=O)C1=NC=C2C(C)=NNC2=C1)C1=CSC(C2=CC=C(NC(C)=O)C=C2)=N1,0.1111111111111111,434.52500000000015,4.229320000000002,3.0,6.0,112.66000000000001,6.0
CC(C)C1=CN=C(NCC2=CC=CC(C3=CN=CN=C3)=C2)O1,0.1111111111111111,294.35800000000006,3.8671000000000024,1.0,5.0,63.84,5.0
NC(=O)C1=CSC(C2=CC=CC(C3=NC=CO3)=C2)=N1,0.1111111111111111,271.301,2.564,1.0,5.0,82.01,3.0
CCOC(=O)C1=NNC(C(=O)NC2=NC(C3=CC=C(C)C(C)=C3)=CS2)=C1,0.1111111111111111,370.43400000000014,3.5790400000000018,2.0,6.0,96.97,5.0
CC1=CC=C(C)C(C2=CSC(NC(=O)C3=NNC([N+](=O)[O-])=C3)=N2)=C1,0.1111111111111111,343.3680000000001,3.3105400000000014,2.0,6.0,113.81,4.0
Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2[nH]1,0.1111111111111111,240.26999999999998,1.4927199999999998,3.0,5.0,106.5,1.0
CC1=NC(C2=CC=CC(C3=NOC(C4CN(C(N)=O)C4)=N3)=C2)=CS1,0.1111111111111111,341.396,2.64642,1.0,6.0,98.14,3.0
CC1=C2C=CC=CC2=NC(CN(C)C2=C3C(F)=CC=CC3=NC(NC3CC3)=N2)=N1,0.1111111111111111,388.4500000000001,4.231220000000002,1.0,6.0,66.83000000000001,5.0
NC1=NC2=NC=C(C3=CC=C4OCCC4=C3)C=C2S1,0.1111111111111111,269.32899999999995,2.8754000000000017,1.0,5.0,61.03,1.0
CC1=CC(C2=NC(C3(C)CCN(C(=O)C4=NOC(CC5=CC=CC=C5)=C4)CC3)=CS2)=NN1,0.1111111111111111,447.5640000000001,4.614320000000004,1.0,6.0,87.91,5.0
CC(=O)Nc1cnc2[nH]nc(-c3csc(-c4ncc(C)[nH]4)n3)c2c1,0.1111111111111111,339.38400000000007,2.73832,3.0,6.0,112.24,3.0
CC1=NC(C(=O)N2CCO[C@@H](C3=CN(CC(F)(F)C4=CC=CC=C4)N=N3)C2)=CS1,0.1111111111111111,419.45700000000005,3.048720000000001,0.0,6.0,73.14000000000001,5.0
CC1=CC(C2=NC([C@@H]3CC[C@H](NC(=O)C4=CSC(C5=COC=C5)=N4)C3)=CS2)=NN1,0.1111111111111111,425.53900000000016,4.624220000000003,2.0,7.0,96.70000000000002,5.0
CCCNC(=O)C1CN(C(=O)C2=C(C)C(C3=CN(CC4=CC=C(C(=O)O)O4)N=N3)=CC=C2)CCO1,0.1111111111111111,481.5090000000003,1.9602199999999999,2.0,7.0,139.79,8.0
CCCNC1=C(C2=CSC(Br)=N2)N=C2C(N3C=CC=N3)=NC=CN12,0.1111111111111111,404.2970000000001,3.6229000000000022,1.0,6.0,72.93,5.0
O=C(NCC1=NC(C2=NC(C3=CNC4=CC=C(F)C=C34)=CS2)=CS1)C1COCOC1,0.1111111111111111,444.51300000000026,3.790700000000002,2.0,7.0,89.13000000000001,5.0
CC(=O)NC1=CN=CC(C2=NSC(C3=CC=CC=C3)=N2)=C1,0.1111111111111111,296.355,3.225500000000001,1.0,5.0,67.77000000000001,3.0
NS(=O)(=O)C1=CN2C(NCC3=CC(Cl)=CC=C3)=C(C3=NC(OC(F)(F)F)=CC=C3)N=C2C=C1,0.1111111111111111,497.88600000000014,4.2078000000000015,2.0,6.0,111.61000000000001,6.0
CN1N=NC2=CC=CC(C3=C(NCC4=CC(Cl)=CC=C4)N4C=CC(C(C)(C)O)=CC4=N3)=C21,0.1111111111111111,446.9420000000001,4.775900000000004,2.0,5.0,80.27000000000001,5.0
CN(CC1=CN(C2=CC=CC(C(=O)N3CCOC(C4=NC(C(C)(C)C)=NN4)C3)=C2)N=N1)C1CC1,0.1111111111111111,464.57400000000024,2.4908,1.0,7.0,105.06,6.0
CC(F)(F)C1=NC(C2=NNC3=CC(Br)=CC=C23)=CS1,0.1111111111111111,344.184,4.560600000000002,1.0,3.0,41.57,2.0
NC1=C(C2=NOC(C3=CN=C(C4=CC=CO4)S3)=N2)C=NN1C1=CC=CC=C1,0.1111111111111111,376.40100000000007,3.888000000000001,1.0,8.0,108.78999999999999,4.0
CC(C)C1=NC(C2=CC=C(C(=O)NC3(C4=CSC(C5=CNC=N5)=N4)CCC3)C=C2)=NO1,0.1111111111111111,434.52500000000015,4.515800000000002,2.0,7.0,109.59,6.0
CC1=NN2C(C(F)(F)F)=CC=NC2=C1CNC1=CC=CC(C2=NNC3=C2CCC3)=C1,0.1111111111111111,412.4190000000002,4.5474200000000025,2.0,4.0,70.9,4.0
CC1=NC2=CC(C3=C(Cl)C(CN)=CC=N3)=CC=C2N1,0.1111111111111111,272.739,3.04542,2.0,3.0,67.59,2.0
N[C@H]1CCC[C@H]1CNC1=NC(C2=CC=CC=C2)=C2C=CC=CC2=N1,0.1111111111111111,318.42400000000004,3.8361000000000027,2.0,4.0,63.83,4.0
CCOC(=O)C(C)(C)C1=CSC(NC(=O)C2=CC(C3=CC=C4OCCOC4=C3)=NN2)=N1,0.1111111111111111,442.49700000000024,3.397400000000001,2.0,8.0,115.42999999999999,6.0
CC1=NC2=CC(C(=O)N3CCO[C@@H](C4=CN(CC5=CC(C6=CC=CC=C6)=NN5)N=N4)C3)=CC=C2S1,0.1111111111111111,485.5730000000001,3.848320000000002,1.0,7.0,101.82000000000001,5.0
COC(=O)C1=C(NC(=O)C2=CSC(C3=CC=CO3)=N2)NC2=CC(C(F)(F)F)=CC=C12,0.1111111111111111,435.3830000000001,4.942100000000002,2.0,6.0,97.22,4.0
FC1=CC=C2C=C(C3=CSC(C4=CNC=N4)=N3)SC2=C1,0.1111111111111111,301.37100000000004,4.554000000000002,1.0,4.0,41.57,2.0
CCC1=CC=C(C2=CN(C[C@H]3CN(C(=O)C4=COC(C5=CC(Cl)=CC=C5)=N4)CCO3)N=N2)S1,0.1111111111111111,483.98100000000017,4.418600000000004,0.0,7.0,86.28,6.0
CCOC(=O)C1=CC=NC(NC(=O)C2=CSC(C3=CC=C(CC)C=C3)=N2)=C1Cl,0.1111111111111111,415.90200000000016,4.849900000000003,1.0,6.0,81.17999999999999,6.0
CC(=O)C1=CC(C2=CN(CC3CN(C(=O)C4=NN5CCCNC(=O)C5=C4)CCO3)N=N2)=CC=C1Cl,0.11016949152542373,497.9430000000003,1.6723000000000003,1.0,7.0,124.24,5.0
CC1=CC=CC(C2=CN(CC3=NN4CCCC4=C3C(=O)N3CCOC(C)CC3)N=N2)=C1C#N,0.11016949152542373,445.52700000000027,2.5672000000000006,0.0,6.0,101.86000000000001,4.0
CC1=NNC2=NC=NC(N(C)CC3=NOC4=C3CN(C(=O)C3=CNC5=NC=CC=C35)CC4)=C12,0.11016949152542373,443.4710000000002,2.36052,2.0,8.0,132.71999999999997,4.0
CC1=NOC(CN2CCC(N(C)C(=O)C3=CSC(C4=CC=C5OCOC5=C4)=N3)CC2)=C1,0.11009174311926606,440.5250000000003,3.5718200000000024,0.0,8.0,80.93,5.0
O=C(C1=CNC(=O)C2=CC=CC=C12)N1CC[C@H](NC2=NC(C3=CC=CC=C3)=NS2)[C@H](CO)C1,0.11009174311926606,461.54700000000014,2.981700000000002,3.0,7.0,111.21000000000001,5.0
CC1CN(C2=NC(CN(C)C(=O)C3=NN(C4=CC=CC=C4)C(=O)C=C3)=CS2)CCO1,0.11009174311926606,425.5140000000002,2.1863,0.0,7.0,80.56000000000002,5.0
CC1=CC(CC(=O)N2CCC(C)(C3=CSC(C4=NNC5=CC=CC=C45)=N3)CC2)=NN1C,0.11009174311926606,434.5690000000002,3.8511200000000017,1.0,5.0,79.70000000000002,4.0
CCC1=CC=CC=C1N1C=C(C2(NC(=O)C3=CSC(C4=CN(C)N=C4)=N3)CCC2)N=N1,0.11009174311926606,433.5410000000002,3.4959000000000024,1.0,6.0,90.52000000000001,6.0
CC1=CC(=O)C(C(=O)N2CCO[C@@H](C3=CN(C4=C(F)C=CC=C4C)N=N3)C2)=CN1,0.11009174311926606,397.4100000000001,1.9252399999999996,1.0,5.0,93.11000000000001,3.0
NC(=O)C1=CC=CC(NC2=NC(C3(NC(=O)C4=CSC(C5=CNN=C5)=N4)CC3)=CS2)=C1,0.11009174311926606,451.53700000000015,3.2513000000000014,4.0,8.0,138.68,7.0
CCC1=CC(C)=CC(C(=O)N2C[C@@H]3OC[C@H](NC4=NC(C5=CC=CC=C5)=NS4)[C@@H]3C2)=C1,0.11009174311926606,434.5650000000001,4.027420000000003,1.0,6.0,67.35,5.0
CC1CN(C(=O)C2=CC=CC(CNC(=O)C3=NNC(C4=CC=CC=C4Cl)=C3)=C2)CCO1,0.11009174311926606,438.9150000000002,3.5210000000000017,2.0,4.0,87.32000000000001,5.0
CCC(=O)N1CCC(C(=O)N(C)[C@@H](C)C2=CSC(C3=NNC4=CC=CC=C34)=N2)C1,0.11009174311926606,411.5310000000001,3.4643000000000015,1.0,5.0,82.19000000000001,5.0
CC1=CC(C(=O)N2CC(C(F)CN3C=C(C4=CC(N)=CC=C4)N=N3)C2)=CNC1=O,0.11009174311926606,396.4260000000001,1.63432,2.0,5.0,109.9,5.0
CC1=NC(CN2CCC(C(=O)N(C)CC3=NC(C4=CC=CNC4=O)=CS3)CC2)=CS1,0.11009174311926606,443.5980000000001,3.1339200000000016,1.0,7.0,82.19,6.0
COC1=CC=C2C=C(C(=O)N(C)[C@@H](C)C3=CSC(C4=CC=C5OCCOC5=C4)=N3)NC2=C1,0.11009174311926606,449.53200000000027,4.904400000000005,1.0,6.0,76.68,5.0
CC1=C(C)SC(N2C=C(C(C)(C)NC(=O)C3=CSC(C4=NC=CC=C4F)=N3)N=N2)=N1,0.11009174311926606,443.5330000000001,3.6633400000000016,1.0,8.0,98.48,5.0
CC[C@H](NC(=O)C1=CC2=NC(F)=CC=C2N1)C1=CSC(C2=CC=NC(S(C)(=O)=O)=C2)=N1,0.11009174311926606,459.52800000000013,3.5051000000000023,2.0,7.0,117.7,6.0
CC1=CC(C(=O)N(C)CC2=NC(C3=C(C)N(C4CCS(=O)(=O)C4)C(C)=C3)=CS2)=NN1,0.11009174311926606,447.5860000000001,2.8917600000000006,1.0,6.0,100.95000000000002,5.0
CCN1C(=O)C(C)=NC2=CC(C(=O)N3CCOC(C4=CC(Br)=CC=C4F)C3)=CC=C21,0.11009174311926606,474.3300000000001,3.8401200000000033,0.0,4.0,64.43,3.0
CC(C)C(C)C(=O)NCC1=CC(C2=NC(C3=CNC(C(=O)N4CCCC4)=C3)=CS2)=CC=C1,0.11009174311926606,450.60800000000023,4.949500000000004,2.0,4.0,78.08999999999999,7.0
CC1=CC(Cl)=NC=C1CNC1=NC2=CC=CN=C2C(NCC2=CC(N(C)S(C)(=O)=O)=CC=C2)=N1,0.11009174311926606,498.0120000000003,4.001620000000002,2.0,8.0,112.99999999999999,8.0
CN(CC1CCOCC1)C1=C2C=CC=C(F)C2=NC(NCC2=CC=C(C#N)C(Cl)=C2)=N1,0.11009174311926606,439.9220000000002,4.768880000000004,1.0,6.0,74.07,6.0
CC1=NC2=C(C3=CC=CC=C3)C=NN2C(NCC2=CC(C3=NNC(C)=N3)=CC=C2)=C1,0.11,395.4700000000001,4.410340000000002,2.0,5.0,83.79,5.0
CSC1=CC=CC(N2C(C)=CC(C3=CSC(C4=NN=CN4)=N3)=C2C)=C1,0.11,367.50300000000004,4.7246400000000035,1.0,5.0,59.39,4.0
CS(=O)(=O)C1=CC=NC(C(=O)NC2=NOC(C3=CC=C4N=CC=CC4=C3)=C2)=C1,0.11,394.41200000000003,2.9406000000000008,1.0,7.0,115.05,4.0
CC1=CC=CC(C2=CSC(NC(=O)C3=CC=C4OCCC4=N3)=N2)=C1,0.11,337.4040000000001,3.7007200000000022,1.0,5.0,64.11,3.0
CC1=C(C2=CC=CC=N2)SC(NC(=O)C2=CSC(C3=CSC=C3)=N2)=N1,0.11,384.511,4.950820000000002,1.0,7.0,67.77000000000001,4.0
CC(C)C1=C(C(=O)NC2=NC(C3=CC=C(O)C=C3)=CS2)C=NC2=C1C(O)=NN2,0.11,395.4440000000001,3.868300000000002,4.0,7.0,124.02000000000001,4.0
CN(C)C(=O)C1=CC=CC(NC(=O)C2=CSC(C3=CC=NN3C)=N2)=C1O,0.11,371.4220000000001,2.2033,2.0,6.0,100.35000000000001,4.0
COC(=O)C1=CC(C(C)(C)NC(=O)C2=CSC(C3=CC=C(OC)C=C3)=N2)=NN1,0.11,400.4600000000001,2.993500000000001,2.0,7.0,106.19999999999999,6.0
O[C@H]1C[C@@H](NC2=C3C(Br)=CN(C4CC4)C3=NC=N2)[C@@H]1N1C=CC=N1,0.11,389.25700000000006,2.5115999999999996,2.0,5.0,80.79,4.0
N#CC1=C(NC(=O)C2=CSC(C3=CC=NC=C3)=N2)NC2=CC(Cl)=CC=C12,0.11,379.83200000000005,4.463780000000001,2.0,5.0,94.46000000000001,3.0
NC(=O)C1=CC(C(=O)N2CCN(CC3=NC(C4=NC=CC=N4)=CS3)CC2)=CN1,0.11,397.46400000000006,0.9850999999999994,2.0,7.0,121.1,5.0
CN1N=C(NCC2=CSC(C3=CC=C4OCOC4=C3)=N2)C=C1S(C)(=O)=O,0.11,392.4620000000001,2.2879000000000005,1.0,8.0,95.34,5.0
FC1=CC=C2SC(C3=NNC4=NC=C(Cl)C=C34)=CC2=C1,0.10989010989010989,303.7490000000001,4.632100000000002,1.0,3.0,41.57,1.0
NC1=NC=C2N=C(C3=CSC(C4=CC=CS4)=N3)NC2=N1,0.10989010989010989,300.372,2.7871000000000006,2.0,7.0,93.36999999999999,2.0
C1=CC=C2OC(C3=CSC(C4=CNC=N4)=N3)COC2=C1,0.10989010989010989,285.32800000000003,3.045700000000001,1.0,5.0,60.03,2.0
CCN1C=CC2=CC=CC(C3=NNC4=NC(C)=CC=C34)=C21,0.10989010989010989,276.343,3.9079200000000025,1.0,2.0,46.5,2.0
O=C1NC=CC2=CC(C3=NC=C(F)C=C3CO)=CC=C12,0.10989010989010989,270.263,2.2215,2.0,3.0,65.98,2.0
FC(F)(F)CN1C(C2=CC=CC=C2)=CN=C1SC1=NC=CS1,0.10989010989010989,341.3830000000001,4.720100000000001,0.0,4.0,30.71,4.0
CC1=NC=CN2C(NC(C)C)=C(C3=NC=CC=C3F)N=C12,0.10989010989010989,285.326,3.059120000000001,1.0,4.0,55.11,3.0
CC(=O)NC1=CC(NC(C)=O)=CC(C2=NC(C3=NC=C(Br)S3)=NO2)=C1,0.10989010989010989,422.264,3.5394000000000014,2.0,7.0,110.01,4.0
CC1=NN=C(CC2=CC=C(C3=NNC4=NC=CC=C34)C=C2)O1,0.10989010989010989,291.314,2.907120000000001,1.0,5.0,80.49,3.0
Nc1cc(-c2ccc3c(c2)C(=O)CCC3)cc(N)n1,0.10975609756097561,253.30499999999992,2.4320000000000004,2.0,4.0,82.0,1.0
Nc1cc(-c2cnc3[nH]cc(Cl)c3c2)cc(N)n1,0.10975609756097561,259.7,2.4426999999999994,3.0,4.0,93.61,1.0
Nc1c[nH]c2ncc(-c3cc(F)nc(F)c3)cc12,0.10975609756097561,246.22,2.4853000000000005,2.0,3.0,67.59,1.0
Cc1c(F)cc(-c2cc(C)c3cc(F)ccc3n2)cc1F,0.10975609756097561,287.284,4.935940000000002,0.0,1.0,12.89,1.0
CC1=NC(C2=CC3=CC=C(Cl)N=C3C=C2)=CN1,0.10975609756097561,243.697,3.5867200000000015,1.0,2.0,41.57,1.0
Cc1cc(N)nc(-c2cc3ccc(C)cc3[nH]2)c1,0.10975609756097561,237.30600000000004,3.4289400000000017,2.0,2.0,54.699999999999996,1.0
CC1=NC(C2=C3NN=C(C)C3=CC=C2)=CS1,0.10975609756097561,229.30800000000002,3.3032400000000015,1.0,3.0,41.57,1.0
CC1=NC(C2=NC=NC3=CC=CC=C23)=CS1,0.10975609756097561,227.29200000000003,3.061720000000002,0.0,4.0,38.67,1.0
NC1=CC=CC2=CN=CC(C3=CC=CO3)=C12,0.10975609756097561,210.236,3.077000000000001,1.0,3.0,52.05,1.0
CC=CC1=CN(C[C@@H]2C[C@@H]3CCC[C@@H]3N2C(=O)C2=CN=C(C3=CC=C4OCCC4=C3)S2)N=N1,0.1092436974789916,461.5910000000002,4.453000000000004,0.0,6.0,73.14,5.0
CC1=NOC(C)=C1C1=CC=CC(CNC2=NC3=CC=CN=C3C(N[C@H](C)C3=NC=CN3)=N2)=C1,0.10909090909090909,440.5110000000001,4.804940000000002,3.0,8.0,117.44000000000001,7.0
CC1=NC(C2=CC=CC(C(=O)N3CCN(CC4=NC(C5=C(C)OC=N5)=CS4)CC3)=C2)=NN1,0.10909090909090909,449.54000000000013,3.1580400000000015,1.0,8.0,104.04000000000002,5.0
O=C(O)C1=CSC(C2=CN(C3=CC(C(=O)N4CCOC(C5CC5)C4)=CC=C3F)N=N2)=C1,0.10909090909090909,442.4720000000002,3.084100000000001,1.0,6.0,97.55,5.0
CC1(C)CN(C2=CC=CC(NC(=O)C3=CC(C4=CC=C5OCCC5=C4)=NN3)=C2)C(=O)O1,0.10909090909090909,418.4530000000002,3.999100000000001,2.0,5.0,96.55,4.0
CCC1=NC2=CC=CC=C2C(C(=O)NC2(C3=CSC(C4=NC=C(N)N=C4)=N3)CCC2)=C1C,0.10909090909090909,444.56400000000025,4.410520000000003,2.0,7.0,106.68,5.0
O=C1CCC(N2C=C(NC(=O)C3=CSC(C4=CN(C5=CC=CC=C5)N=C4)=N3)C=N2)C(=O)N1,0.10909090909090909,447.4800000000001,2.422299999999999,2.0,7.0,123.80000000000001,5.0
COC1=CC=CC(C2=NC(COC(=O)C3=NOC(C4=CC=C5OCCC5=C4)=C3)=CO2)=C1,0.10909090909090909,418.4050000000002,4.297100000000003,0.0,8.0,96.82000000000001,6.0
CCC1=NC2=C(S1)C(N(C)C(=O)C1=CN=CC(C3=CC=C4OCCC4=C3)=C1)CCC2,0.10909090909090909,419.5500000000003,4.852000000000004,0.0,5.0,55.32000000000001,4.0
N#CCCc1ccc(CC2CN(c3ccc4nnnn4n3)C2)c(O)c1,0.10891089108910891,335.3710000000001,1.35998,1.0,7.0,103.23,5.0
COc1cccc(-c2ccc3[nH]c(C(=O)Nc4ccc(S(N)(=O)=O)cc4)nc3c2)c1,0.10891089108910891,422.4660000000001,3.1382000000000003,3.0,5.0,127.17,5.0
N#CC1=C2N=C(CN3CCC[C@H](N=[N+]=[N-])C3)C=C(O)N2N=C1,0.10891089108910891,298.31,1.58128,1.0,6.0,126.21,3.0
COC1=CC=CC(C2=NC(C(=O)NC3=NC4=C(C=C(F)C(F)=C4)N3)=C(C)N2)=C1,0.10891089108910891,383.35800000000006,3.8005200000000006,3.0,4.0,95.69,4.0
COC(=O)C1=CC=CC(S(C)(=O)=NC(=O)C2=CSC(C3=CC=C(OC)C=C3)=N2)=C1,0.10891089108910891,430.5070000000001,3.9024000000000028,0.0,7.0,94.92000000000002,5.0
CC1=NN=C([C@H](C)NC2=NC(C3CC3)=NC3=C2C(C2=CC=CC=C2)=CS3)N1,0.10891089108910891,376.489,4.835320000000003,2.0,6.0,79.38,5.0
CC1=CC(C2=NNC=C2CNC2=CC(C3=NN=CN3C)=CC=C2)=CC=C1F,0.10891089108910891,362.4120000000001,3.931820000000002,2.0,4.0,71.42000000000002,5.0
C=CCCC1=CC=CN2C(NC)=C(C3=CSC(C4=NC=CC=N4)=N3)N=C12,0.10891089108910891,362.46200000000005,4.0751000000000035,1.0,6.0,68.0,6.0
CS(=O)(=O)NC1=CC=CC(C2=NOC(C3=NC=CN=C3SCC3=CC=CC=C3)=N2)=C1,0.10891089108910891,439.52200000000016,3.857400000000002,1.0,8.0,110.87,7.0
CC1=NC(C2=CNC(C(=O)NC3=CC=C4C=NNC(=O)C4=C3)=C2)=CS1,0.10891089108910891,351.3910000000001,2.9354200000000006,3.0,5.0,103.53,3.0
CN1C=C(C(=O)C=CC2=CSC(C3=CC=C4OCOC4=C3)=N2)N=N1,0.10891089108910891,340.36400000000003,2.5634000000000006,0.0,7.0,79.13000000000001,4.0
CCS(=O)(=O)C1=CC=C(C(=O)NC2=NC(C3=C(C)OC(C(N)=O)=C3)=CS2)C=C1,0.10891089108910891,419.48400000000015,2.856320000000001,2.0,7.0,132.35999999999999,6.0
O=C1NC=C(Br)C=C1C1=NC(C2=CC=C(F)C=N2)=NO1,0.10869565217391304,337.10800000000006,2.3885000000000005,1.0,5.0,84.67,2.0
CC1=CC=C(F)C=C1C1=CSC(C2=CC=C3OCCOC3=C2)=N1,0.10869565217391304,327.38000000000017,4.695820000000003,0.0,4.0,31.35,2.0
CN1C=CC(C2=NC(C3=NC4=CC=CC=C4C(=O)N3)=CS2)=N1,0.10869565217391304,309.35400000000004,2.4471,1.0,5.0,76.46000000000001,2.0
O=[N+]([O-])C1=CC=CC(C2=NNC3=NC=CC=C23)=C1CO,0.10869565217391304,270.248,2.0254,2.0,5.0,104.94,3.0
ClC1=C(Cl)C2=CC=CC(C3=NC(C4=CNC=N4)=NO3)=C2S1,0.10869565217391304,337.1910000000001,4.648200000000002,1.0,5.0,67.6,2.0
C[C@H]1CCCC[C@@H]1NC(=O)Nc1ccc2c(c1)C(=O)CCC2,0.10869565217391304,300.40200000000016,3.905800000000003,2.0,2.0,58.2,2.0
O=C1NC=CC=C1C1=NOC(C2=CC=CC3=CN=CN23)=N1,0.10869565217391304,279.259,1.7395999999999994,1.0,5.0,89.08,2.0
O=C1NC=CN1C1=CC(C2=CSC(C(F)(F)F)=N2)=CC=C1,0.10869565217391304,311.288,3.307900000000001,1.0,3.0,50.68,2.0
C1=CC=C2C(CC3=NC(C4=CNC=N4)=NO3)=CSC2=C1,0.10869565217391304,282.32800000000003,3.265200000000001,1.0,5.0,67.6,3.0
N[C@H]1CC[C@H](CC2=NC(C3=NNC4=CC=CC=C34)=NO2)CC1,0.10869565217391304,297.36200000000014,2.672900000000001,2.0,5.0,93.62,3.0
CC1=CC=C(C2=C3C=CC=CC3=NC(N)=C2)O1,0.10843373493975904,224.26299999999998,3.3854200000000008,1.0,3.0,52.05,1.0
Cc1cc(-c2ccc3c(n2)CC(=O)N3)cc(C)n1,0.10843373493975904,239.27799999999996,2.25504,1.0,3.0,54.88,1.0
Cc1cc2nc(-c3cc(C)c(N)c(C)c3)ccn2n1,0.10843373493975904,252.321,2.90376,1.0,3.0,56.209999999999994,1.0
OC1=CC(C2=CSC(F)=N2)=C2C=CC=CC2=N1,0.10843373493975904,246.266,3.203000000000001,1.0,4.0,46.010000000000005,1.0
CNc1cc(-c2ccc3c(c2)CCO3)ccc1C,0.10843373493975904,239.31799999999996,3.638620000000002,1.0,2.0,21.259999999999998,2.0
CC1=CC=C2C(C(=O)N[C@@H](C)C3=CSC(C4=CC=CC(NC(=O)C5CC5)=C4)=N3)=NNC2=N1,0.10810810810810811,446.5360000000002,4.229320000000003,3.0,6.0,112.66000000000001,6.0
CCCC1=NOC(C(=O)N2CCN(CC3=NC(C4=C(C)NC5=CC=CC=C45)=CS3)CC2)=C1,0.10810810810810811,449.58000000000015,4.498320000000004,1.0,6.0,78.26,6.0
CC(=O)NC1=CC=C(C(=O)N(C)C(C)C2=NC(C3=CC=C4NC(=O)OC4=C3)=CS2)N=C1,0.10810810810810811,437.4810000000001,3.4312000000000014,2.0,7.0,121.19,5.0
CC[C@H](NC(=O)C1=CC=C2OCCC2=C1)C1=CSC(C2=CC=C(NC(=O)C3CC3)C=C2)=N1,0.10810810810810811,447.5600000000002,4.974600000000004,2.0,5.0,80.32000000000001,7.0
CCC1=NNC(=O)C(C2=NC([C@@H](CC)NC(=O)C3=CNC4=NC=CC=C34)=CS2)=C1CC,0.10810810810810811,436.5410000000001,3.7756000000000025,3.0,6.0,116.42,7.0
CC1=CC(C(=O)N2CC[C@H](C3=CN(CC(O)C4=CC=CC=C4)N=N3)C[C@H]2C)=CNC1=O,0.10810810810810811,421.50100000000015,2.4167199999999998,2.0,5.0,104.10999999999999,5.0
CC1=CC(C(=O)N2CCC(F)(C3=CN([C@H](C)C4=CC=CC=N4)N=N3)C2)=CNC1=O,0.10810810810810811,396.4260000000001,1.9900199999999995,1.0,5.0,96.77000000000001,4.0
CC[C@H](NC(=O)C1=NN2CCCOC2=C1)C1=CSC(C2=CC=C(S(N)(=O)=O)C=C2)=N1,0.10810810810810811,447.54200000000014,2.3176000000000005,2.0,7.0,129.2,6.0
O=C(O)CC1(NC(=O)C2=NN(CC3=CN(C4=CC=C5OCCC5=C4)N=N3)C=C2)CCCC1,0.10810810810810811,436.4720000000003,1.9642999999999988,2.0,6.0,124.16000000000001,7.0
CCC[C@@H](NC(=O)C1=CC=C2CC(C)OC2=C1)C1=CSC(C2=CC=C(S(C)(=O)=O)C=C2)=N1,0.10810810810810811,470.61600000000016,4.808200000000005,1.0,6.0,85.36,7.0
CC1=NC(CC(=O)N2CCC[C@H](C3=CSC(C4=C(C5=CC=CC=C5)OC=N4)=N3)C2)=CO1,0.10810810810810811,434.52100000000013,4.710220000000004,0.0,7.0,85.26,5.0
CC1=C(C)SC(C2=CN(CC3=CC=CC=C3C(=O)N3CCOC(CC(=O)O)C3)N=N2)=N1,0.10810810810810811,441.5130000000002,2.38244,1.0,7.0,110.44,6.0
